user_id,days_since_last_trip,trips_last_30d,monetary_total,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_combined_score,avg_trip_duration,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,rainy_ride_ratio,preffered_payment_encoded,avg_driver_rating_received,session_last_30d,session_last_60d,avg_time_on_app,avg_pages_visited,session_conversation_rate,engagement_score,account_age_days,activity_trend_30d,unique_active_days,days_since_last_session,has_session
R01193,37,0,280.61,1,1,1,1,33.47,13.9,1.09,0.35,0.06,0.18,0.06,0,4.235,6.0,6.0,338.17,2.33,0.0,787.94,480,0.0,15,0.0,1
R01194,0,3,389.09,5,4,3,4,32.9,15.29,1.17,0.5,0.15,0.35,0.05,0,4.265,6.0,6.0,55.67,2.17,0.83,120.8,278,0.75,20,0.0,1
R01195,36,0,467.78,1,1,5,2,36.77,15.06,1.12,0.19,0.19,0.31,0.23,0,4.246,3.0,3.0,66.0,2.33,0.0,153.78,588,0.0,24,0.0,1
R01196,2,3,353.78,5,4,3,4,30.11,15.17,1.13,0.74,0.47,0.16,0.16,0,4.084,8.0,8.0,101.5,3.25,0.75,329.88,545,0.75,18,0.0,1
R01197,18,1,297.27,2,2,2,2,32.06,15.92,1.13,0.19,0.25,0.5,0.19,0,3.862,6.0,6.0,58.67,3.33,0.17,195.37,189,0.5,16,0.0,1
R01198,29,1,380.64,2,2,3,2,30.55,13.9,1.16,0.14,0.23,0.32,0.18,0,4.3,8.0,8.0,49.75,3.5,0.0,174.12,544,0.5,22,0.0,1
R01199,22,1,292.73,2,2,2,2,36.69,15.61,1.12,0.19,0.69,0.25,0.12,0,4.225,4.0,4.0,43.25,2.25,0.0,97.31,100,0.5,15,0.0,1
R01201,52,0,475.83,1,1,5,2,36.08,15.94,1.12,0.24,0.2,0.32,0.32,0,4.256,3.0,3.0,51.0,1.33,0.33,67.83,697,0.0,24,0.0,1
R01202,88,0,190.95,1,1,1,1,30.78,16.12,1.22,0.11,0.22,0.44,0.33,0,4.444,2.0,2.0,101.0,1.5,0.0,151.5,489,0.0,9,0.0,1
R01203,9,1,468.31,4,2,5,4,33.17,16.05,1.16,0.25,0.62,0.12,0.17,0,4.358,0.0,0.0,0.0,0.0,0.0,0.0,536,0.5,22,999.0,0
R01204,5,3,387.08,4,4,3,4,33.62,15.59,1.1,0.24,0.1,0.38,0.14,0,4.057,2.0,2.0,348.0,5.0,0.0,1740.0,698,0.75,21,0.0,1
R01205,16,3,432.14,3,4,4,4,37.67,18.03,1.18,0.67,0.56,0.11,0.22,0,4.194,3.0,3.0,66.0,1.67,0.0,110.22,98,0.75,17,0.0,1
R01207,30,0,391.94,1,1,3,2,34.5,15.97,1.23,0.11,0.33,0.17,0.28,0,4.244,9.0,9.0,26.56,2.56,0.0,67.99,171,0.0,17,0.0,1
R01208,28,1,292.22,2,2,1,2,31.0,16.91,1.21,0.38,0.08,0.31,0.15,0,3.992,3.0,3.0,6.0,3.33,0.0,19.98,499,0.5,13,0.0,1
R01210,9,2,435.0,4,3,4,4,34.96,14.89,1.2,0.22,0.17,0.26,0.26,0,4.187,4.0,4.0,33.0,3.0,0.0,99.0,470,0.67,23,0.0,1
R01211,34,0,265.07,1,1,1,1,34.93,15.59,1.08,0.33,0.53,0.33,0.13,0,4.213,9.0,9.0,61.78,2.33,0.0,143.95,638,0.0,15,0.0,1
R01212,8,1,416.42,4,2,4,3,31.5,15.16,1.12,0.25,0.38,0.38,0.12,0,4.333,2.0,2.0,12.5,4.0,0.0,50.0,686,0.5,23,0.0,1
R01213,4,2,327.07,5,3,2,3,39.7,14.18,1.08,0.25,0.2,0.25,0.1,0,4.0,3.0,3.0,279.33,2.0,0.0,558.66,619,0.67,20,0.0,1
R01214,11,1,330.74,3,2,2,2,35.0,16.06,1.11,0.28,0.44,0.33,0.22,0,4.278,5.0,5.0,36.8,2.4,0.2,88.32,128,0.5,18,0.0,1
R01215,32,0,543.87,1,1,5,2,29.63,15.21,1.2,0.26,0.63,0.26,0.11,0,4.093,7.0,7.0,130.0,3.29,0.14,427.7,426,0.0,26,0.0,1
R01216,29,1,463.5,2,2,5,3,31.38,16.67,1.1,0.5,0.17,0.46,0.12,0,4.271,10.0,10.0,54.3,3.8,0.2,206.34,658,0.5,23,0.0,1
R01217,44,0,312.23,1,1,2,1,36.5,12.89,1.07,0.23,0.23,0.18,0.18,0,4.027,6.0,6.0,54.33,4.0,0.0,217.32,185,0.0,21,0.0,1
R01218,47,0,405.42,1,1,4,2,30.29,18.5,1.18,0.76,0.41,0.24,0.29,0,4.0,4.0,4.0,40.5,2.25,0.25,91.12,119,0.0,15,0.0,1
R01220,9,2,255.95,4,3,1,3,32.6,15.83,1.07,0.2,0.2,0.27,0.2,0,4.073,3.0,3.0,24.67,4.67,0.0,115.21,162,0.67,15,0.0,1
R01221,6,5,454.4,4,5,4,4,31.12,15.46,1.14,0.38,0.29,0.46,0.21,0,4.071,4.0,4.0,107.0,3.5,0.25,374.5,488,0.83,23,0.0,1
R01222,88,0,325.15,1,1,2,1,35.28,14.35,1.13,0.17,0.17,0.33,0.11,0,4.172,2.0,2.0,137.5,3.5,0.5,481.25,664,0.0,18,0.0,1
R01223,7,3,329.13,4,4,2,3,29.4,14.06,1.12,0.2,0.45,0.3,0.2,0,4.435,2.0,2.0,119.0,2.0,0.0,238.0,146,0.75,19,0.0,1
R01224,25,1,282.19,2,2,1,2,30.94,13.86,1.04,0.39,0.44,0.22,0.22,0,4.322,4.0,4.0,155.25,2.5,0.0,388.12,254,0.5,18,0.0,1
R01226,38,0,245.48,1,1,1,1,38.2,13.32,1.13,0.4,0.33,0.2,0.27,0,3.94,9.0,9.0,53.33,2.89,0.22,154.12,308,0.0,14,0.0,1
R01227,7,2,334.01,4,3,2,3,32.48,13.7,1.1,0.38,0.24,0.33,0.19,0,4.114,5.0,5.0,95.0,3.2,0.2,304.0,144,0.67,20,0.0,1
R01228,6,1,327.09,4,2,2,3,37.59,15.98,1.14,0.24,0.29,0.24,0.24,0,4.141,4.0,4.0,102.0,3.0,0.25,306.0,563,0.5,17,0.0,1
R01229,35,0,407.38,1,1,4,2,35.52,14.8,1.12,0.26,0.39,0.26,0.22,0,3.922,6.0,6.0,114.83,3.0,0.0,344.49,601,0.0,23,0.0,1
R01231,36,0,407.62,1,1,4,2,24.09,15.78,1.1,0.14,0.23,0.32,0.14,0,4.177,1.0,1.0,1.0,1.0,0.0,1.0,241,0.0,22,0.0,1
R01232,10,2,348.13,3,3,3,3,27.57,13.71,1.16,0.19,0.14,0.14,0.1,0,4.271,5.0,5.0,46.0,3.6,0.0,165.6,652,0.67,20,0.0,1
R01233,9,2,404.44,4,3,4,4,32.95,15.41,1.13,0.43,0.19,0.33,0.29,0,4.162,4.0,4.0,58.25,2.75,0.0,160.19,340,0.67,19,0.0,1
R01234,1,1,286.23,5,2,1,3,35.79,17.38,1.06,0.36,0.07,0.43,0.0,0,4.407,5.0,5.0,129.6,4.4,0.0,570.24,167,0.5,14,0.0,1
R01235,6,1,222.44,4,2,1,2,30.08,15.7,1.1,0.33,0.25,0.25,0.25,0,3.808,6.0,6.0,59.67,2.83,0.33,168.87,156,0.5,12,0.0,1
R01236,0,3,391.34,5,4,3,4,34.05,15.75,1.12,0.48,0.14,0.33,0.14,0,4.286,5.0,5.0,47.2,2.8,0.2,132.16,622,0.75,21,0.0,1
R01237,0,4,498.32,5,5,5,5,32.88,15.7,1.14,0.23,0.27,0.35,0.15,0,4.238,3.0,3.0,38.67,2.67,0.0,103.25,306,0.8,25,0.0,1
R01238,4,1,246.05,5,2,1,3,30.38,14.12,1.04,0.19,0.12,0.38,0.12,0,4.481,6.0,6.0,68.83,2.83,0.33,194.79,74,0.5,15,0.0,1
R01239,1,2,426.36,5,3,4,4,29.4,20.98,1.21,0.33,0.33,0.4,0.27,0,4.247,2.0,2.0,297.0,4.0,0.5,1188.0,237,0.67,14,0.0,1
R01240,19,1,547.56,2,2,5,3,31.15,18.36,1.23,0.5,0.25,0.35,0.2,0,4.065,7.0,7.0,181.71,3.86,0.14,701.4,655,0.5,19,0.0,1
R01241,25,1,407.65,2,2,4,3,38.95,16.87,1.12,0.2,0.25,0.4,0.2,0,4.05,5.0,5.0,179.8,2.2,0.2,395.56,314,0.5,20,0.0,1
R01242,13,2,310.29,3,3,2,3,29.4,13.34,1.14,0.05,0.25,0.35,0.35,0,4.03,5.0,5.0,30.2,2.0,0.2,60.4,355,0.67,20,0.0,1
R01243,42,0,348.32,1,1,3,2,27.6,13.59,1.18,0.3,0.4,0.35,0.15,0,4.07,7.0,7.0,98.71,2.14,0.0,211.24,103,0.0,20,0.0,1
R01244,32,0,301.62,1,1,2,1,29.65,14.02,1.2,0.59,0.47,0.35,0.24,0,4.1,3.0,3.0,19.0,1.33,0.33,25.27,586,0.0,16,0.0,1
R01245,30,0,487.54,1,1,5,2,29.58,16.48,1.1,0.19,0.54,0.08,0.27,0,4.142,6.0,6.0,352.5,3.17,0.33,1117.42,470,0.0,25,0.0,1
R01246,0,1,366.4,5,2,3,3,35.7,15.43,1.12,0.25,0.5,0.4,0.3,0,4.26,6.0,6.0,429.83,2.5,0.17,1074.58,561,0.5,20,0.0,1
R01247,6,1,408.45,4,2,4,3,28.7,16.37,1.14,0.55,0.3,0.25,0.2,0,4.17,4.0,4.0,78.0,2.75,0.5,214.5,614,0.5,20,0.0,1
R01248,26,1,325.72,2,2,2,2,35.87,16.63,1.18,0.27,0.47,0.13,0.2,0,4.3,2.0,2.0,113.0,3.0,0.0,339.0,274,0.5,15,0.0,1
R01249,19,1,444.07,2,2,4,3,31.32,15.55,1.07,0.36,0.28,0.32,0.16,0,4.224,7.0,7.0,31.29,2.43,0.0,76.03,70,0.5,23,0.0,1
R01250,12,2,314.64,3,3,2,3,31.05,13.46,1.1,0.6,0.45,0.1,0.2,0,4.03,4.0,4.0,31.25,1.0,0.5,31.25,157,0.67,19,0.0,1
R01251,14,2,294.1,3,3,2,3,35.07,16.51,1.15,0.13,0.07,0.4,0.13,0,4.187,6.0,6.0,36.83,3.83,0.0,141.06,222,0.67,15,0.0,1
R01252,6,1,481.17,4,2,5,4,36.57,15.2,1.1,0.25,0.43,0.29,0.18,0,4.382,4.0,4.0,61.25,4.25,0.25,260.31,209,0.5,27,0.0,1
R01253,19,1,525.54,2,2,5,3,31.44,14.63,1.15,0.28,0.16,0.36,0.16,0,4.188,5.0,5.0,120.6,2.2,0.2,265.32,85,0.5,24,0.0,1
R01254,14,1,368.5,3,2,3,3,26.27,14.24,1.11,0.55,0.27,0.45,0.14,0,4.214,5.0,5.0,411.4,4.2,0.6,1727.88,83,0.5,21,0.0,1
R01256,37,0,382.19,1,1,3,2,30.71,15.46,1.1,0.33,0.43,0.48,0.19,0,4.271,1.0,1.0,2.0,3.0,0.0,6.0,243,0.0,21,0.0,1
R01257,31,0,310.78,1,1,2,1,28.53,16.74,1.16,0.07,0.13,0.4,0.27,0,4.38,7.0,7.0,68.29,3.43,0.0,234.23,485,0.0,15,0.0,1
R01258,16,2,429.65,3,3,4,3,29.95,17.56,1.18,0.32,0.53,0.05,0.11,0,4.232,4.0,4.0,19.25,2.5,0.0,48.12,720,0.67,18,0.0,1
R01259,28,1,338.92,2,2,2,2,34.05,14.37,1.16,0.26,0.11,0.26,0.11,0,4.105,4.0,4.0,34.25,2.0,0.0,68.5,440,0.5,18,0.0,1
R01260,10,2,396.97,3,3,3,3,27.69,13.79,1.06,0.19,0.27,0.35,0.12,0,4.123,11.0,11.0,69.45,2.45,0.09,170.15,92,0.67,24,0.0,1
R01261,11,1,374.95,3,2,3,3,30.35,16.76,1.19,0.24,0.06,0.12,0.29,0,4.429,7.0,7.0,42.14,2.86,0.14,120.52,144,0.5,17,0.0,1
R01262,3,6,405.72,5,5,4,5,40.24,15.38,1.17,0.33,0.14,0.33,0.24,0,4.095,2.0,2.0,101.0,4.5,0.0,454.5,543,0.86,20,0.0,1
R01263,8,2,327.94,4,3,2,3,29.2,14.99,1.06,0.4,0.25,0.3,0.05,0,3.97,5.0,5.0,20.8,4.0,0.0,83.2,403,0.67,20,0.0,1
R01264,15,2,522.54,3,3,5,4,30.48,18.13,1.29,0.1,0.71,0.43,0.48,0,4.324,4.0,4.0,14.0,2.5,0.0,35.0,699,0.67,21,0.0,1
R01266,2,2,395.28,5,3,3,4,37.38,15.19,1.18,0.29,0.19,0.24,0.43,0,4.167,8.0,8.0,58.62,3.25,0.12,190.52,638,0.67,21,0.0,1
R01267,8,1,421.36,4,2,4,3,31.88,13.74,1.09,0.69,0.23,0.31,0.15,0,4.185,8.0,8.0,113.5,3.0,0.38,340.5,283,0.5,26,0.0,1
R01268,5,2,301.92,4,3,2,3,41.33,14.76,1.08,0.39,0.28,0.44,0.22,0,4.178,5.0,5.0,203.2,1.8,0.4,365.76,481,0.67,18,0.0,1
R01269,19,1,240.41,2,2,1,2,39.4,13.21,1.13,0.4,0.6,0.33,0.2,0,4.293,3.0,3.0,33.33,2.67,0.33,88.99,464,0.5,15,0.0,1
R01270,11,2,232.28,3,3,1,2,32.0,14.11,1.09,0.21,0.21,0.21,0.14,0,4.586,10.0,10.0,97.6,3.2,0.1,312.32,150,0.67,14,0.0,1
R01271,3,1,441.57,5,2,4,4,32.93,14.39,1.08,0.22,0.19,0.26,0.15,0,4.074,1.0,1.0,45.0,1.0,0.0,45.0,453,0.5,26,0.0,1
R01272,2,2,597.01,5,3,5,4,33.73,16.37,1.18,0.37,0.23,0.27,0.33,0,4.19,8.0,8.0,41.38,2.25,0.12,93.1,717,0.67,30,0.0,1
R01273,1,5,382.49,5,5,3,4,35.17,14.72,1.04,0.29,0.33,0.17,0.08,0,4.154,4.0,4.0,48.75,3.25,0.0,158.44,364,0.83,21,0.0,1
R01274,24,1,389.98,2,2,3,2,30.09,16.06,1.06,0.41,0.09,0.23,0.09,0,4.336,5.0,5.0,57.0,2.6,0.0,148.2,717,0.5,22,0.0,1
R01275,2,3,497.26,5,4,5,5,28.35,15.27,1.16,0.5,0.15,0.38,0.27,0,3.981,8.0,8.0,130.0,2.62,0.38,340.6,277,0.75,24,0.0,1
R01276,41,0,380.96,1,1,3,2,37.73,14.62,1.12,0.36,0.18,0.41,0.14,0,4.095,5.0,5.0,21.2,1.8,0.0,38.16,401,0.0,21,0.0,1
R01277,10,1,303.48,3,2,2,2,31.61,14.5,1.07,0.56,0.28,0.22,0.11,0,4.222,7.0,7.0,33.14,2.71,0.0,89.81,350,0.5,17,0.0,1
R01279,5,5,378.57,4,5,3,4,24.64,12.99,1.11,0.2,0.48,0.24,0.16,0,4.072,4.0,4.0,71.5,2.75,0.25,196.62,562,0.83,24,0.0,1
R01280,38,0,296.95,1,1,2,1,32.11,14.84,1.07,0.33,0.28,0.28,0.0,0,4.172,4.0,4.0,23.25,2.0,0.25,46.5,670,0.0,17,0.0,1
R01281,40,0,501.8,1,1,5,2,35.22,17.27,1.18,0.35,0.26,0.26,0.26,0,4.23,6.0,6.0,347.0,2.67,0.0,926.49,110,0.0,22,0.0,1
R01282,1,3,238.06,5,4,1,3,36.07,14.8,1.06,0.07,0.2,0.33,0.13,0,4.107,4.0,4.0,13.0,2.5,0.25,32.5,207,0.75,15,0.0,1
R01283,15,2,412.71,3,3,4,3,28.7,13.76,1.07,0.37,0.37,0.37,0.22,0,4.059,4.0,4.0,53.25,1.5,0.0,79.88,217,0.67,25,0.0,1
R01284,9,4,379.19,4,5,3,4,36.62,15.54,1.07,0.62,0.29,0.43,0.14,0,4.105,12.0,12.0,87.17,2.17,0.17,189.16,367,0.8,21,0.0,1
R01285,29,1,381.76,2,2,3,2,30.21,16.18,1.14,0.32,0.47,0.42,0.21,0,4.237,1.0,1.0,17.0,3.0,0.0,51.0,495,0.5,19,0.0,1
R01286,20,2,301.67,2,3,2,2,26.18,15.64,1.12,0.29,0.65,0.24,0.24,0,4.1,4.0,4.0,68.25,3.75,0.25,255.94,642,0.67,17,0.0,1
R01287,7,1,214.3,4,2,1,2,36.57,14.32,1.04,0.36,0.07,0.43,0.07,0,4.257,8.0,8.0,37.25,3.25,0.12,121.06,253,0.5,13,0.0,1
R01288,6,3,489.26,4,4,5,4,31.41,14.95,1.16,0.33,0.44,0.33,0.19,0,4.17,4.0,4.0,269.5,3.0,0.0,808.5,231,0.75,27,0.0,1
R01289,2,2,420.27,5,3,4,4,27.91,15.51,1.12,0.13,0.57,0.13,0.17,0,4.061,5.0,5.0,148.2,4.2,0.0,622.44,499,0.67,23,0.0,1
R01290,4,2,384.87,5,3,3,4,36.65,16.22,1.1,0.35,0.4,0.3,0.15,0,4.155,5.0,5.0,68.8,2.2,0.2,151.36,435,0.67,19,0.0,1
R01291,34,0,330.67,1,1,2,1,28.35,14.82,1.07,0.2,0.15,0.3,0.1,0,4.08,3.0,3.0,88.67,1.0,0.0,88.67,431,0.0,19,0.0,1
R01292,45,0,422.54,1,1,4,2,27.71,17.14,1.13,0.24,0.29,0.24,0.33,0,4.205,5.0,5.0,76.2,3.2,0.0,243.84,349,0.0,21,0.0,1
R01293,3,1,328.98,5,2,2,3,34.2,16.19,1.2,0.33,0.4,0.33,0.2,0,4.293,1.0,1.0,8.0,5.0,0.0,40.0,433,0.5,15,0.0,1
R01294,116,0,329.87,1,1,2,1,23.15,16.64,1.32,0.08,0.69,0.23,0.23,0,4.185,3.0,3.0,86.33,4.0,0.0,345.32,154,0.0,13,0.0,1
R01295,10,1,231.54,3,2,1,2,32.71,14.39,1.09,0.29,0.14,0.36,0.14,0,3.836,5.0,5.0,84.0,2.4,0.4,201.6,359,0.5,14,0.0,1
R01296,18,1,354.88,2,2,3,2,35.81,15.37,1.07,0.33,0.43,0.48,0.05,0,4.162,1.0,1.0,85.0,5.0,0.0,425.0,701,0.5,21,0.0,1
R01297,1,2,527.59,5,3,5,4,35.28,14.84,1.12,0.31,0.28,0.24,0.24,0,4.103,6.0,6.0,74.17,2.83,0.33,209.9,183,0.67,26,0.0,1
R01298,102,0,207.97,1,1,1,1,26.36,14.42,1.01,0.29,0.14,0.21,0.07,0,3.964,6.0,6.0,99.67,3.17,0.0,315.95,649,0.0,14,0.0,1
R01299,2,3,393.65,5,4,3,4,38.44,17.11,1.19,0.11,0.44,0.11,0.28,0,4.217,4.0,4.0,193.5,3.25,0.0,628.88,172,0.75,17,0.0,1
R01300,10,1,331.26,3,2,2,2,34.76,15.35,1.16,0.65,0.35,0.18,0.06,0,4.071,4.0,4.0,116.25,2.25,0.25,261.56,621,0.5,16,0.0,1
R01302,15,1,416.7,3,2,4,3,40.0,16.25,1.18,0.45,0.35,0.25,0.3,0,4.26,6.0,6.0,74.67,3.0,0.0,224.01,413,0.5,20,0.0,1
R01303,1,2,593.91,5,3,5,4,31.0,17.7,1.28,0.17,0.42,0.33,0.33,0,4.012,4.0,4.0,53.25,1.75,0.0,93.19,381,0.67,23,0.0,1
R01304,9,1,397.3,4,2,3,3,29.62,14.78,1.17,0.33,0.38,0.24,0.14,0,3.91,5.0,5.0,28.2,2.8,0.0,78.96,606,0.5,21,0.0,1
R01305,39,0,265.69,1,1,1,1,32.43,16.65,1.1,0.36,0.57,0.21,0.29,0,4.014,5.0,5.0,48.2,4.0,0.2,192.8,219,0.0,14,0.0,1
R01306,30,0,417.91,1,1,4,2,35.0,14.47,1.11,0.67,0.25,0.25,0.29,0,4.2,5.0,5.0,33.8,2.0,0.6,67.6,653,0.0,23,0.0,1
R01307,5,3,328.99,4,4,2,3,33.95,13.29,1.13,0.29,0.14,0.19,0.14,0,4.09,2.0,2.0,259.5,2.0,0.0,519.0,167,0.75,21,0.0,1
R01308,9,3,574.78,4,4,5,4,29.97,15.65,1.14,0.62,0.28,0.31,0.24,0,4.217,3.0,3.0,20.0,3.33,0.0,66.6,521,0.75,28,0.0,1
R01309,13,1,353.21,3,2,3,3,33.73,13.49,1.12,0.18,0.36,0.41,0.18,0,4.191,6.0,6.0,16.0,3.33,0.0,53.28,690,0.5,20,0.0,1
R01310,23,2,515.16,2,3,5,3,31.73,15.56,1.19,0.19,0.54,0.31,0.27,0,3.835,5.0,5.0,78.2,3.4,0.2,265.88,418,0.67,26,0.0,1
R01311,0,2,442.15,5,3,4,4,33.43,16.82,1.18,0.24,0.48,0.38,0.19,0,4.062,5.0,5.0,32.6,3.4,0.0,110.84,229,0.67,21,0.0,1
R01312,23,1,297.39,2,2,2,2,33.69,16.39,1.07,0.38,0.19,0.31,0.06,0,4.169,4.0,4.0,107.0,1.75,0.0,187.25,547,0.5,16,0.0,1
R01313,17,2,560.1,2,3,5,3,24.37,14.67,1.15,0.73,0.47,0.33,0.13,0,4.237,4.0,4.0,74.25,2.5,0.25,185.62,331,0.67,28,0.0,1
R01314,14,2,353.6,3,3,3,3,34.29,14.39,1.11,0.43,0.14,0.19,0.24,0,4.11,5.0,5.0,39.4,2.4,0.0,94.56,720,0.67,21,0.0,1
R01315,32,0,618.78,1,1,5,2,31.22,17.43,1.23,0.19,0.41,0.3,0.26,0,4.137,8.0,8.0,62.5,2.88,0.0,180.0,630,0.0,27,0.0,1
R01316,24,1,224.96,2,2,1,2,29.12,13.35,1.03,0.19,0.06,0.06,0.19,0,4.175,6.0,6.0,36.67,3.0,0.0,110.01,331,0.5,16,0.0,1
R01317,16,1,390.96,3,2,3,3,34.09,14.65,1.09,0.22,0.52,0.52,0.09,0,4.03,6.0,6.0,66.67,2.17,0.17,144.67,73,0.5,23,0.0,1
R01318,39,0,291.09,1,1,1,1,30.5,14.1,1.02,0.15,0.3,0.3,0.05,0,4.455,8.0,8.0,115.38,3.12,0.25,359.99,304,0.0,19,0.0,1
R01319,7,1,319.17,4,2,2,3,27.94,14.74,1.11,0.22,0.17,0.28,0.17,0,4.228,6.0,6.0,39.67,2.67,0.0,105.92,278,0.5,17,0.0,1
R01320,6,3,589.07,4,4,5,4,29.41,17.27,1.32,0.36,0.45,0.27,0.36,0,4.127,8.0,8.0,91.88,2.25,0.12,206.73,663,0.75,22,0.0,1
R01321,1,1,352.94,5,2,3,3,34.17,15.31,1.13,0.33,0.17,0.28,0.22,0,4.161,5.0,5.0,109.4,2.4,0.2,262.56,309,0.5,18,0.0,1
R01322,4,2,376.05,5,3,3,4,35.4,16.93,1.08,0.3,0.55,0.4,0.2,0,4.065,4.0,4.0,30.75,4.25,0.0,130.69,574,0.67,20,0.0,1
R01323,9,2,369.06,4,3,3,3,38.16,15.49,1.17,0.26,0.37,0.26,0.21,0,4.116,10.0,10.0,46.2,2.4,0.1,110.88,541,0.67,18,0.0,1
R01324,10,3,428.42,3,4,4,4,28.92,15.15,1.08,0.4,0.16,0.2,0.12,0,4.32,8.0,8.0,47.25,2.12,0.25,100.17,116,0.75,24,0.0,1
R01327,100,0,264.66,1,1,1,1,33.47,12.94,1.11,0.47,0.24,0.18,0.12,0,4.265,4.0,4.0,178.5,1.75,0.5,312.38,250,0.0,17,0.0,1
R01328,0,3,223.96,5,4,1,3,34.29,14.08,1.09,0.21,0.36,0.5,0.07,0,4.129,4.0,4.0,68.75,1.5,0.0,103.12,545,0.75,14,0.0,1
R01329,17,3,267.06,2,4,1,2,32.65,13.36,1.12,0.18,0.18,0.35,0.18,0,4.324,6.0,6.0,224.17,3.67,0.0,822.7,304,0.75,17,0.0,1
R01330,2,3,461.2,5,4,5,5,33.58,16.48,1.1,0.33,0.33,0.33,0.21,0,4.071,6.0,6.0,223.5,2.67,0.17,596.74,68,0.75,24,0.0,1
R01331,31,0,410.14,1,1,4,2,34.33,16.19,1.12,0.29,0.19,0.24,0.19,0,3.99,7.0,7.0,55.14,1.57,0.14,86.57,346,0.0,21,0.0,1
R01332,6,4,471.33,4,5,5,5,36.88,15.39,1.15,0.27,0.27,0.19,0.15,0,4.138,6.0,6.0,77.5,3.83,0.0,296.82,86,0.8,26,0.0,1
R01333,5,1,274.51,4,2,1,2,32.93,15.21,1.15,0.14,0.43,0.14,0.21,0,4.136,4.0,4.0,37.25,2.0,0.0,74.5,715,0.5,14,0.0,1
R01334,23,2,358.4,2,3,3,3,32.84,15.75,1.13,0.32,0.53,0.11,0.26,0,4.121,4.0,4.0,54.0,4.0,0.0,216.0,344,0.67,19,0.0,1
R01335,1,2,457.08,5,3,4,4,28.67,15.89,1.25,0.48,0.62,0.38,0.33,0,4.29,6.0,6.0,236.33,3.0,0.67,708.99,112,0.67,21,0.0,1
R01336,12,1,234.64,3,2,1,2,32.6,13.56,1.07,0.27,0.6,0.27,0.07,0,4.12,6.0,6.0,54.83,3.17,0.0,173.81,230,0.5,15,0.0,1
R01337,7,2,219.58,4,3,1,3,16.58,13.91,1.2,0.17,0.5,0.25,0.17,0,4.342,7.0,7.0,50.29,2.57,0.0,129.25,623,0.67,11,0.0,1
R01339,2,3,617.96,5,4,5,5,32.42,15.77,1.18,0.23,0.29,0.29,0.35,0,4.113,4.0,4.0,23.0,3.25,0.0,74.75,658,0.75,30,0.0,1
R01340,2,1,332.56,5,2,2,3,36.47,16.26,1.27,0.27,0.47,0.33,0.4,0,4.193,3.0,3.0,68.67,4.33,0.33,297.34,484,0.5,15,0.0,1
R01341,0,2,438.76,5,3,4,4,34.0,14.47,1.12,0.29,0.42,0.25,0.12,0,3.971,5.0,5.0,111.4,4.4,0.0,490.16,78,0.67,24,0.0,1
R01342,20,1,435.43,2,2,4,3,29.18,15.89,1.18,0.45,0.18,0.5,0.18,0,4.105,11.0,11.0,88.73,2.91,0.18,258.2,512,0.5,21,0.0,1
R01343,39,0,368.42,1,1,3,2,35.17,17.13,1.13,0.44,0.17,0.28,0.33,0,3.933,6.0,6.0,36.33,2.17,0.5,78.84,542,0.0,18,0.0,1
R01344,29,1,340.09,2,2,2,2,29.42,14.29,1.24,0.32,0.47,0.32,0.37,0,4.205,2.0,2.0,69.5,2.5,0.0,173.75,354,0.5,19,0.0,1
R01345,5,2,391.02,4,3,3,3,30.21,16.6,1.15,0.42,0.05,0.32,0.11,0,4.347,8.0,8.0,62.88,2.62,0.0,164.75,388,0.67,19,0.0,1
R01346,37,0,263.73,1,1,1,1,29.0,14.48,1.09,0.44,0.25,0.25,0.0,0,4.444,10.0,10.0,117.4,2.4,0.1,281.76,525,0.0,16,0.0,1
R01347,9,1,452.44,4,2,4,3,32.5,15.05,1.19,0.21,0.33,0.25,0.33,0,4.208,4.0,4.0,121.0,1.75,0.0,211.75,654,0.5,24,0.0,1
R01348,2,4,275.4,5,5,1,4,29.53,14.23,1.09,0.29,0.59,0.0,0.12,0,4.141,6.0,6.0,25.0,2.5,0.0,62.5,311,0.8,16,0.0,1
R01349,11,2,595.01,3,3,5,4,29.52,20.3,1.26,0.33,0.14,0.29,0.24,0,4.071,9.0,9.0,58.67,2.22,0.33,130.25,346,0.67,19,0.0,1
R01350,7,3,386.91,4,4,3,4,31.35,15.57,1.14,0.3,0.2,0.3,0.15,0,4.525,6.0,6.0,546.33,3.17,0.0,1731.87,518,0.75,19,0.0,1
R01351,10,3,429.13,3,4,4,4,31.44,14.17,1.07,0.3,0.19,0.26,0.19,0,4.252,3.0,3.0,128.0,1.67,0.33,213.76,501,0.75,25,0.0,1
R01352,21,1,419.97,2,2,4,3,30.5,15.67,1.09,0.04,0.38,0.29,0.17,0,4.192,6.0,6.0,214.83,2.67,0.17,573.6,350,0.5,22,0.0,1
R01353,7,1,265.79,4,2,1,2,33.65,14.07,1.06,0.41,0.53,0.24,0.24,0,4.118,10.0,10.0,80.6,2.5,0.0,201.5,646,0.5,17,0.0,1
R01354,47,0,494.42,1,1,5,2,39.06,19.64,1.27,0.61,0.11,0.22,0.39,0,4.072,3.0,3.0,84.67,2.33,0.67,197.28,94,0.0,18,0.0,1
